id,mobile_plan,accept
18198,SOCIALMEDIA,0
2757,DATACALL,
11613.0,,0.0
11613.0,,0.0
18309,SOCIALMEDIA,0
18309.0,,0.0
18599,SOCIALMEDIA,0
18599,SOCIALMEDIA,0
14698.0,,0.0
14698,SOCIALMEDIA,0
2587,SOCIALMEDIA,0
8270.0,,0.0
8270,DATAGOLD,0
14486.0,,0.0
14486,DATAGOLD,0
14849,SOCIALMEDIA,0
18478,SOCIALMEDIA,
15549.0,,
15549,SOCIALMEDIAGOLD,
13936,DATACALL,0
7916,DATASILVER,
14279,SOCIALMEDIAGOLD,0
14279,SOCIALMEDIAGOLD,
2141.0,,0.0
2141,SOCIALMEDIAGOLD,0
19159.0,,0.0
19159,SOCIALMEDIA,0
8750,SOCIALMEDIAGOLD,0
8750,SOCIALMEDIAGOLD,0
5262.0,,0.0
3643.0,,
9725,SOCIALMEDIA,0
9725,SOCIALMEDIA,0
5435,SOCIALMEDIAGOLD,0
16306.0,,
16306,SOCIALMEDIA,
18582,SOCIALMEDIA,
18582.0,,
11767.0,,
3646,DATACALL,
1919,DATASILVER,0
12912,DATACALL,
12912,DATACALL,0
3213.0,,
3213,SOCIALMEDIA,
16641,DATACALL,0
16641,DATACALL,
6509,SOCIALMEDIA,0
6509.0,,
9977,DATAGOLD,0
9977.0,,0.0
1387,DATACALL,
1718,SOCIALMEDIA,0
1718,SOCIALMEDIA,0
14030,SOCIALMEDIA,0
11792,SOCIALMEDIA,
17555,DATAGOLD,0
9842,SOCIALMEDIAGOLD,0
9842,SOCIALMEDIAGOLD,0
17126,SOCIALMEDIA,0
17126.0,,0.0
13143,SOCIALMEDIA,0
6796.0,,
6796.0,,0.0
7178,DATAGOLD,
7178,DATAGOLD,0
5629.0,,0.0
5629,SOCIALMEDIA,0
3263,SOCIALMEDIA,0
2514,DATACALL,
2514,DATACALL,0
6098.0,,0.0
6098,SOCIALMEDIA,0
9706.0,,0.0
16959,SOCIALMEDIAGOLD,
2349,DATACALL,
2349,DATACALL,0
10682.0,,0.0
10682,DATAGOLD,
16559.0,,
16559,DATACALL,0
2863,DATASILVER,0
2595,SOCIALMEDIA,0
11425.0,,0.0
6503.0,,0.0
18979,SOCIALMEDIA,0
17886,SOCIALMEDIA,0
12163,DATAGOLD,0
10359,SOCIALMEDIA,0
10359,SOCIALMEDIA,0
3942.0,,
10308,SOCIALMEDIA,0
10308,SOCIALMEDIA,
13005,DATAGOLD,0
13005.0,,0.0
2643,SOCIALMEDIAGOLD,0
2643,SOCIALMEDIAGOLD,0
7959.0,,
7959,SOCIALMEDIAGOLD,0
10048,SOCIALMEDIA,0
16035,SOCIALMEDIA,0
16035,SOCIALMEDIA,
2155,DATACALL,0
2155,DATACALL,0
1507,SOCIALMEDIA,0
5172.0,,
5172.0,,0.0
14006,DATASILVER,0
14006.0,,0.0
18270,DATASILVER,
18270.0,,0.0
8224,DATAGOLD,0
13096,DATAGOLD,0
13096.0,,0.0
18802,SOCIALMEDIA,0
11670,SOCIALMEDIAGOLD,0
11670,SOCIALMEDIAGOLD,0
6402.0,,0.0
6402,SOCIALMEDIA,0
3756,SOCIALMEDIA,0
10726.0,,
10726.0,,
7721.0,,
7721.0,,
15469,SOCIALMEDIA,
10624,DATASILVER,
13657,DATAGOLD,
16594,SOCIALMEDIA,0
6408,DATACALL,
7762.0,,0.0
2715.0,,
1377.0,,0.0
13882,DATASILVER,0
13882,DATASILVER,0
4050,DATASILVER,0
18265.0,,0.0
14116.0,,
14116.0,,
3424,SOCIALMEDIAGOLD,0
3424,SOCIALMEDIAGOLD,
19867.0,,
8173,DATACALL,0
4345,SOCIALMEDIAGOLD,
17881,SOCIALMEDIA,
2698,SOCIALMEDIA,0
2698,SOCIALMEDIA,
6279,SOCIALMEDIA,0
16437,DATAGOLD,0
5644,SOCIALMEDIAGOLD,
5644.0,,0.0
11415,SOCIALMEDIA,0
14476.0,,0.0
14476,DATAGOLD,0
6501,SOCIALMEDIA,0
3672,SOCIALMEDIAGOLD,0
14902,DATACALL,0
14902.0,,0.0
5559.0,,0.0
5559,DATAGOLD,0
17245,SOCIALMEDIA,
5746.0,,
5746,SOCIALMEDIA,0
4172.0,,0.0
18585,SOCIALMEDIA,0
18585,SOCIALMEDIA,0
11474,SOCIALMEDIAGOLD,0
11474.0,,0.0
5728.0,,
5728,SOCIALMEDIA,0
14661.0,,
14661,SOCIALMEDIAGOLD,
12250,SOCIALMEDIA,0
12250,SOCIALMEDIA,0
19940.0,,0.0
7129.0,,0.0
7129.0,,0.0
17472.0,,
17472,DATAGOLD,
12644,SOCIALMEDIA,0
12644,SOCIALMEDIA,
15050,DATACALL,0
15050.0,,0.0
11951,DATACALL,
11951,DATACALL,0
15960,SOCIALMEDIAGOLD,0
4895.0,,0.0
19492,DATAGOLD,0
1891,SOCIALMEDIAGOLD,0
1891,SOCIALMEDIAGOLD,0
7256,SOCIALMEDIA,0
7256,SOCIALMEDIA,
17984.0,,0.0
17984,SOCIALMEDIA,0
11968.0,,
12237,SOCIALMEDIA,0
13055,SOCIALMEDIA,
13055.0,,
9644,SOCIALMEDIA,0
15527,SOCIALMEDIA,0
10852.0,,0.0
6847,SOCIALMEDIA,
6847.0,,0.0
8416,SOCIALMEDIA,
13436,SOCIALMEDIA,0
13436,SOCIALMEDIA,0
10184,SOCIALMEDIA,0
10184,SOCIALMEDIA,
15966,SOCIALMEDIA,
16357.0,,
18045,DATAGOLD,
18045.0,,
8515.0,,0.0
9607,DATACALL,
9607,DATACALL,0
6140,DATAGOLD,0
6140,DATAGOLD,0
4176,SOCIALMEDIA,0
17553,SOCIALMEDIA,
17553,SOCIALMEDIA,
7853,DATASILVER,0
16827.0,,0.0
9952,SOCIALMEDIA,0
9952,SOCIALMEDIA,
17059,DATACALL,0
6802,DATAGOLD,0
6802.0,,0.0
9897,DATACALL,
9897,DATACALL,0
1849,SOCIALMEDIA,0
1849.0,,
13718,DATACALL,0
9593,DATAGOLD,
3411,SOCIALMEDIA,
8291.0,,0.0
8291,SOCIALMEDIA,0
18026,SOCIALMEDIA,0
2068,SOCIALMEDIA,0
11198,SOCIALMEDIA,0
11198,SOCIALMEDIA,
8484.0,,
8484,DATACALL,0
10018,DATACALL,0
10018,DATACALL,
7848,SOCIALMEDIA,0
17338,SOCIALMEDIA,0
17338,SOCIALMEDIA,0
11530,DATACALL,
11530,DATACALL,0
4008,SOCIALMEDIAGOLD,
4008.0,,0.0
11239,DATASILVER,
1015.0,,0.0
12079.0,,
12079.0,,0.0
15873,DATAGOLD,
15873,DATAGOLD,
11689,SOCIALMEDIA,0
17141,SOCIALMEDIA,0
12380,SOCIALMEDIA,0
12380,SOCIALMEDIA,0
5251,DATACALL,
15917,SOCIALMEDIA,0
15917,SOCIALMEDIA,
10004,DATACALL,0
10004.0,,
19817,DATASILVER,
15530,SOCIALMEDIAGOLD,0
7716,DATACALL,0
7716,DATACALL,0
16314.0,,0.0
12038.0,,0.0
12038,SOCIALMEDIA,0
10448,SOCIALMEDIA,
12780.0,,0.0
11488.0,,0.0
11488,SOCIALMEDIA,0
5387,SOCIALMEDIA,
5387.0,,0.0
15330,SOCIALMEDIA,0
15330,SOCIALMEDIA,0
17929,SOCIALMEDIAGOLD,0
16350,DATACALL,
16350,DATACALL,0
8696,SOCIALMEDIA,0
9395.0,,
9395,DATAGOLD,
12033,DATASILVER,0
19147,SOCIALMEDIA,0
8581,DATAGOLD,0
11756,SOCIALMEDIA,0
1912,SOCIALMEDIAGOLD,0
6472,SOCIALMEDIA,0
10748,SOCIALMEDIA,0
8853,SOCIALMEDIA,
15023,SOCIALMEDIAGOLD,0
19665,SOCIALMEDIA,0
19665,SOCIALMEDIA,
9812.0,,
9812,DATASILVER,
14591,SOCIALMEDIA,0
1624,SOCIALMEDIA,0
11309,SOCIALMEDIA,0
18490,SOCIALMEDIA,0
18490.0,,0.0
18379.0,,0.0
18379,DATACALL,0
16602,SOCIALMEDIA,
2444,SOCIALMEDIA,
10363,SOCIALMEDIA,0
8729.0,,0.0
8729,DATACALL,
7466,SOCIALMEDIA,0
11166.0,,
11166,SOCIALMEDIA,0
7184,DATACALL,0
7184,DATACALL,0
17323,SOCIALMEDIA,0
17323,SOCIALMEDIA,
5171.0,,
5171,DATASILVER,0
15627.0,,0.0
2199.0,,0.0
6107,SOCIALMEDIA,0
6107.0,,0.0
4552.0,,0.0
13491,DATACALL,
16967.0,,0.0
18132,SOCIALMEDIA,0
17893,DATASILVER,0
17893.0,,
15604,SOCIALMEDIA,0
2466,SOCIALMEDIA,0
15312,DATACALL,0
14863,SOCIALMEDIA,0
3530.0,,
3530,SOCIALMEDIA,0
7617,DATACALL,0
7992,DATASILVER,0
7992,DATASILVER,0
8772.0,,0.0
12168,DATAGOLD,0
13984,DATAGOLD,0
13222,SOCIALMEDIA,
13222,SOCIALMEDIA,0
19703,DATAGOLD,0
12268.0,,0.0
12268,SOCIALMEDIA,0
4945,DATACALL,0
4945.0,,0.0
4782,SOCIALMEDIA,
5785,SOCIALMEDIA,
5785,SOCIALMEDIA,
13147.0,,0.0
13147,DATACALL,0
18303.0,,0.0
10178,SOCIALMEDIA,0
10178,SOCIALMEDIA,0
10651,SOCIALMEDIA,0
10651.0,,0.0
2001,DATAGOLD,0
8894,SOCIALMEDIAGOLD,0
11648,DATAGOLD,
8720,SOCIALMEDIA,0
17599,DATAGOLD,0
17599.0,,0.0
5731,SOCIALMEDIA,
5731,SOCIALMEDIA,0
7098,SOCIALMEDIA,
7098,SOCIALMEDIA,
13610.0,,0.0
13696,SOCIALMEDIA,
12082.0,,
12082,DATASILVER,0
16300,DATAGOLD,
16300,DATAGOLD,
1303,SOCIALMEDIA,0
1862,SOCIALMEDIA,
1862.0,,0.0
1115,DATACALL,0
6617,DATAGOLD,0
1430.0,,0.0
1430,SOCIALMEDIA,0
6597,SOCIALMEDIA,
6597.0,,
15845,SOCIALMEDIA,0
15845.0,,0.0
2566,SOCIALMEDIA,0
2566.0,,0.0
7052,SOCIALMEDIA,
12880.0,,0.0
18097.0,,0.0
19383.0,,0.0
7909,SOCIALMEDIA,0
7909.0,,0.0
11789.0,,0.0
11789,SOCIALMEDIA,0
1199,SOCIALMEDIAGOLD,0
18357,DATACALL,0
18357,DATACALL,0
5092,SOCIALMEDIAGOLD,
5092,SOCIALMEDIAGOLD,0
1540,DATACALL,0
1540,DATACALL,
19914.0,,0.0
19914.0,,0.0
17941,DATASILVER,
17941,DATASILVER,
3640.0,,0.0
3640,SOCIALMEDIA,
13135,SOCIALMEDIA,
13135,SOCIALMEDIA,0
16897.0,,
2972,SOCIALMEDIA,0
4063.0,,0.0
4063,SOCIALMEDIA,
18466,SOCIALMEDIA,0
18466.0,,0.0
8307,SOCIALMEDIA,0
11114,DATACALL,0
11114,DATACALL,0
7031.0,,0.0
7031,SOCIALMEDIA,0
6937,SOCIALMEDIA,
19868,SOCIALMEDIA,0
19868,SOCIALMEDIA,0
12139,SOCIALMEDIA,0
5729,DATAGOLD,
4179.0,,0.0
3625,SOCIALMEDIA,
4875,DATASILVER,
4875.0,,0.0
18025.0,,0.0
18025,SOCIALMEDIA,
13218,SOCIALMEDIA,0
5716.0,,0.0
11901,DATAGOLD,
2503.0,,0.0
2503,DATASILVER,0
10120,DATACALL,0
10120,DATACALL,0
9191,SOCIALMEDIA,0
4876.0,,
18467,SOCIALMEDIAGOLD,0
18467,SOCIALMEDIAGOLD,0
12032,DATACALL,0
13467.0,,0.0
18964,SOCIALMEDIA,0
4422,SOCIALMEDIA,0
4422,SOCIALMEDIA,0
13207,DATASILVER,
16628,SOCIALMEDIA,0
11225.0,,0.0
11225,DATASILVER,
11350,SOCIALMEDIA,0
12493,SOCIALMEDIA,0
14378.0,,0.0
3308,DATACALL,0
8868,SOCIALMEDIA,0
12622,SOCIALMEDIA,0
12622,SOCIALMEDIA,0
13317.0,,0.0
13317,SOCIALMEDIA,0
11902.0,,0.0
12264,SOCIALMEDIA,0
6894,SOCIALMEDIA,0
6894,SOCIALMEDIA,0
1700,SOCIALMEDIAGOLD,0
1700.0,,0.0
2784,SOCIALMEDIA,
2784,SOCIALMEDIA,0
4595,SOCIALMEDIA,0
4509,DATACALL,
3106,DATASILVER,
3106,DATASILVER,0
18787,SOCIALMEDIA,0
12285.0,,0.0
4087,SOCIALMEDIA,
1588.0,,0.0
9032.0,,0.0
1794,SOCIALMEDIA,0
1794.0,,0.0
14567,SOCIALMEDIA,0
11305,DATACALL,
11305.0,,0.0
18246,SOCIALMEDIAGOLD,
18832,SOCIALMEDIA,0
11387,SOCIALMEDIAGOLD,0
11387,SOCIALMEDIAGOLD,0
6349,DATACALL,0
14039,SOCIALMEDIA,
13310,DATASILVER,
13310,DATASILVER,0
5693.0,,0.0
10492,SOCIALMEDIAGOLD,0
10492,SOCIALMEDIAGOLD,0
18823.0,,0.0
6694,SOCIALMEDIA,0
6694,SOCIALMEDIA,0
14793.0,,0.0
12341,SOCIALMEDIA,0
12341.0,,0.0
19008.0,,0.0
4309.0,,0.0
18835,DATACALL,0
13191,SOCIALMEDIA,
13191,SOCIALMEDIA,0
8579,DATASILVER,
15990,SOCIALMEDIA,0
15990.0,,
13006,SOCIALMEDIA,0
13006,SOCIALMEDIA,0
16892,DATAGOLD,0
5630.0,,0.0
4977.0,,0.0
18765,SOCIALMEDIAGOLD,0
15619.0,,0.0
15619,DATAGOLD,0
14144,DATACALL,0
3208.0,,0.0
17651,SOCIALMEDIA,0
17651,SOCIALMEDIA,
2029.0,,0.0
2029,SOCIALMEDIAGOLD,0
13114.0,,0.0
5224,DATACALL,
12046,DATASILVER,0
12046,DATASILVER,0
8348,DATACALL,
8348.0,,0.0
16410,SOCIALMEDIA,0
16410.0,,0.0
18985,DATAGOLD,
8552.0,,0.0
9215,SOCIALMEDIA,0
9215.0,,
16778,SOCIALMEDIA,0
17719,DATASILVER,
17719.0,,0.0
13965,DATASILVER,
19190,DATACALL,0
19190,DATACALL,0
19232,SOCIALMEDIA,0
19232.0,,0.0
6455,SOCIALMEDIA,0
6455,SOCIALMEDIA,
1825.0,,0.0
1825.0,,0.0
7179,DATACALL,0
7179.0,,0.0
14442,DATASILVER,0
14442.0,,0.0
18146.0,,0.0
18146,DATASILVER,0
7095.0,,0.0
18058,SOCIALMEDIAGOLD,0
18058.0,,0.0
1895.0,,0.0
14163.0,,0.0
14163,DATACALL,0
16389,SOCIALMEDIA,0
16389,SOCIALMEDIA,0
4906,DATASILVER,0
2632,SOCIALMEDIA,0
16179,DATASILVER,0
10756,DATAGOLD,0
10756.0,,
17600,DATASILVER,0
16199,DATACALL,0
16199,DATACALL,0
7907,SOCIALMEDIA,0
14606,SOCIALMEDIA,
14606.0,,0.0
14695,DATACALL,0
14695,DATACALL,0
13413,SOCIALMEDIA,0
6997.0,,
18955,SOCIALMEDIA,0
18955,SOCIALMEDIA,
15887,DATASILVER,0
14636,DATASILVER,0
14636,DATASILVER,0
19297.0,,0.0
19297,SOCIALMEDIAGOLD,0
13816,DATASILVER,
13816.0,,
16747,SOCIALMEDIA,0
4899,SOCIALMEDIA,
4899,SOCIALMEDIA,0
10904,SOCIALMEDIA,
10904.0,,0.0
16161,DATAGOLD,0
16161,DATAGOLD,
11910,SOCIALMEDIA,0
16710.0,,0.0
16710,SOCIALMEDIA,0
12892,DATACALL,0
12892,DATACALL,0
15253.0,,
15253,SOCIALMEDIA,
12286,SOCIALMEDIA,0
4090,DATAGOLD,0
2936.0,,0.0
2936,SOCIALMEDIA,0
4525,SOCIALMEDIA,0
18904.0,,0.0
8763.0,,
8763,SOCIALMEDIA,0
11487,DATAGOLD,0
11487,DATAGOLD,0
3650.0,,0.0
17447,SOCIALMEDIA,0
10153,SOCIALMEDIA,
10153.0,,
11906,DATACALL,0
11906,DATACALL,
12723,DATACALL,0
8162,SOCIALMEDIA,
5012.0,,0.0
5012,DATACALL,
15279.0,,
13273,DATACALL,
13273,DATACALL,0
19073.0,,0.0
19073,DATASILVER,0
17593,SOCIALMEDIA,0
17593,SOCIALMEDIA,0
6585,DATACALL,
10565.0,,0.0
10565,SOCIALMEDIAGOLD,0
4804.0,,
3840,DATACALL,0
3840.0,,0.0
18399,DATAGOLD,0
18399,DATAGOLD,0
15182.0,,
15182,DATACALL,
11444.0,,0.0
19631.0,,0.0
17736,SOCIALMEDIA,
17736.0,,0.0
10578,DATACALL,0
11746,SOCIALMEDIA,
6715,SOCIALMEDIAGOLD,0
5566.0,,
5566,DATACALL,0
10485.0,,0.0
5858,DATACALL,
5858,DATACALL,0
15156,DATASILVER,0
15156,DATASILVER,
9851,DATACALL,0
9851,DATACALL,
10813,DATASILVER,
19620,DATAGOLD,
19620.0,,0.0
13058,DATAGOLD,
13058,DATAGOLD,0
4028,DATASILVER,0
4283.0,,0.0
9971,DATAGOLD,
9971,DATAGOLD,0
9997.0,,
15897,DATASILVER,
3278,DATAGOLD,0
11915,SOCIALMEDIA,0
16112,DATAGOLD,0
9773,DATASILVER,
9773,DATASILVER,0
14693,SOCIALMEDIA,0
8222.0,,0.0
9763.0,,0.0
10034,DATAGOLD,
7166,DATACALL,0
7166.0,,0.0
11226.0,,0.0
11226.0,,0.0
3320.0,,0.0
3320.0,,
14660.0,,0.0
7039.0,,
7039,SOCIALMEDIA,0
6648,DATACALL,
6648,DATACALL,
1879,DATACALL,0
1879,DATACALL,
14870,DATASILVER,0
14870,DATASILVER,0
11430,DATAGOLD,0
11430,DATAGOLD,0
7691,DATASILVER,0
7691,DATASILVER,0
9469,SOCIALMEDIA,0
14685,SOCIALMEDIAGOLD,0
10722,SOCIALMEDIA,0
10722.0,,
12384.0,,0.0
12384,DATASILVER,
9538.0,,
9538,SOCIALMEDIA,0
19409.0,,0.0
10935,DATACALL,0
18877,DATASILVER,0
18877,DATASILVER,0
15712,DATACALL,
5361,DATASILVER,0
5361,DATASILVER,
7879.0,,0.0
7879,DATASILVER,
13983,DATAGOLD,0
13983.0,,0.0
5177,DATAGOLD,
5177,DATAGOLD,0
5297,DATASILVER,0
5297,DATASILVER,0
9244,SOCIALMEDIAGOLD,0
9244,SOCIALMEDIAGOLD,
18120.0,,
6686.0,,
19087,DATAGOLD,0
19087,DATAGOLD,0
11509,DATACALL,
11509,DATACALL,0
8711.0,,0.0
8711,DATASILVER,
6075,DATAGOLD,0
3645,DATACALL,
3645,DATACALL,0
14348,SOCIALMEDIA,0
14348,SOCIALMEDIA,
13440.0,,0.0
13440,SOCIALMEDIA,0
19561.0,,0.0
11456,DATAGOLD,0
15138.0,,
18427,DATASILVER,0
14233.0,,0.0
14233,SOCIALMEDIA,0
8919,DATASILVER,0
8919.0,,
6759.0,,0.0
6759,DATAGOLD,
13180,DATAGOLD,0
18349,DATAGOLD,0
8597,SOCIALMEDIAGOLD,0
7486,DATACALL,0
7486,DATACALL,
7858.0,,0.0
7858,SOCIALMEDIA,
10676.0,,0.0
10676.0,,0.0
1255,SOCIALMEDIA,0
1146,SOCIALMEDIA,0
1146.0,,0.0
9998.0,,0.0
9998,DATAGOLD,0
1123.0,,
2292.0,,
3827,DATACALL,0
3827,DATACALL,
4451.0,,0.0
19741.0,,0.0
9813,DATAGOLD,0
9813,DATAGOLD,0
15688,DATACALL,
15688,DATACALL,0
1969,DATASILVER,
15524,DATAGOLD,0
13972,SOCIALMEDIAGOLD,
4916,DATACALL,0
4916.0,,0.0
10855,SOCIALMEDIA,
18744,DATAGOLD,0
15194.0,,0.0
6959,SOCIALMEDIA,
6959,SOCIALMEDIA,0
12090.0,,0.0
12090,SOCIALMEDIA,0
4233,SOCIALMEDIA,
13221,SOCIALMEDIAGOLD,0
13221.0,,0.0
18873.0,,
3963.0,,0.0
3963,DATASILVER,
4893,DATASILVER,
1057,SOCIALMEDIA,0
19384,DATACALL,
4468.0,,0.0
4468,DATACALL,
3776.0,,
3776.0,,0.0
2853,DATACALL,0
2853,DATACALL,0
19779,DATAGOLD,0
14499.0,,0.0
2329.0,,0.0
3362,SOCIALMEDIA,0
3362,SOCIALMEDIA,0
11082,DATAGOLD,0
16388.0,,0.0
3571,SOCIALMEDIA,
4185,DATAGOLD,
4185,DATAGOLD,0
15446,DATASILVER,0
2684,DATASILVER,0
4286,DATAGOLD,0
9409,DATASILVER,0
19625,SOCIALMEDIAGOLD,0
19625,SOCIALMEDIAGOLD,0
18540,SOCIALMEDIA,0
18540,SOCIALMEDIA,0
17211,SOCIALMEDIA,0
17211,SOCIALMEDIA,0
7101.0,,0.0
7101,DATAGOLD,
19698,SOCIALMEDIA,0
19698,SOCIALMEDIA,0
7801,DATASILVER,0
14826,DATACALL,0
7131,DATASILVER,
7131.0,,
16081,DATASILVER,0
14055.0,,0.0
14055,SOCIALMEDIA,0
6062,SOCIALMEDIAGOLD,0
6062.0,,0.0
7360.0,,0.0
7360,SOCIALMEDIA,0
14129.0,,0.0
16264.0,,0.0
16264,SOCIALMEDIA,0
16572,DATACALL,
16572,DATACALL,0
16893,SOCIALMEDIA,0
12795,DATASILVER,0
2565,DATAGOLD,
2565.0,,
3751,DATACALL,0
3751,DATACALL,0
12507,DATAGOLD,0
10709.0,,
16441,DATAGOLD,0
11196,DATACALL,
5518.0,,
5518,DATAGOLD,
9485.0,,0.0
14138,DATAGOLD,0
9786,DATACALL,0
10377,SOCIALMEDIA,0
10377,SOCIALMEDIA,0
13365.0,,
13365,DATAGOLD,0
10761.0,,0.0
10761,SOCIALMEDIAGOLD,0
9727,DATAGOLD,0
6312,DATACALL,
7647.0,,0.0
10828.0,,0.0
10828.0,,0.0
6651,DATAGOLD,0
6651,DATAGOLD,0
13788,DATACALL,0
12757,SOCIALMEDIAGOLD,
15727,DATASILVER,0
15727,DATASILVER,0
7479,SOCIALMEDIA,0
11413,DATASILVER,0
8070,SOCIALMEDIAGOLD,0
8070.0,,0.0
3358,DATACALL,0
3358,DATACALL,0
3562,DATASILVER,0
3562,DATASILVER,0
6224,DATACALL,0
5415.0,,
5415.0,,
10814,SOCIALMEDIAGOLD,0
10814,SOCIALMEDIAGOLD,0
4080.0,,
4080,SOCIALMEDIAGOLD,
7773,DATACALL,0
7773,DATACALL,0
6953,DATASILVER,
5791,DATAGOLD,0
3773,DATACALL,
11408,DATASILVER,0
15940,SOCIALMEDIAGOLD,0
18401.0,,0.0
18401,DATAGOLD,0
18866,SOCIALMEDIAGOLD,0
9351.0,,0.0
9351,DATACALL,0
2066.0,,0.0
2066,DATASILVER,0
10525,DATACALL,
10525,DATACALL,0
9689,SOCIALMEDIAGOLD,0
9689.0,,0.0
1810,DATAGOLD,0
15833,DATACALL,0
17040,DATACALL,0
8660.0,,0.0
8660,DATACALL,
18273,SOCIALMEDIAGOLD,0
5316,SOCIALMEDIAGOLD,0
5316,SOCIALMEDIAGOLD,0
18089,DATACALL,
18089,DATACALL,0
6739.0,,
14525.0,,
15634,SOCIALMEDIAGOLD,0
16000.0,,0.0
16000,DATAGOLD,
18681.0,,0.0
18681,SOCIALMEDIAGOLD,0
14026,DATACALL,0
14026,DATACALL,0
4300,DATACALL,0
4300,DATACALL,0
14640,DATAGOLD,0
14640,DATAGOLD,0
19597,SOCIALMEDIA,0
19597.0,,0.0
3143,DATACALL,0
3143,DATACALL,
2621.0,,0.0
2621,DATACALL,0
18899,SOCIALMEDIA,0
18899,SOCIALMEDIA,0
3016,DATAGOLD,
3703.0,,
16214,DATASILVER,0
16214,DATASILVER,
18532,DATACALL,
18532,DATACALL,0
7494.0,,
7494,SOCIALMEDIA,0
3636,DATAGOLD,0
3636,DATAGOLD,
5140.0,,0.0
5140,DATASILVER,0
2187,SOCIALMEDIA,0
5890,DATACALL,
5890.0,,0.0
3135,DATAGOLD,0
3135,DATAGOLD,
16460,DATASILVER,
8194,DATAGOLD,
11520,DATASILVER,
11520,DATASILVER,0
8558,DATASILVER,0
8558.0,,0.0
6791,SOCIALMEDIAGOLD,
6791,SOCIALMEDIAGOLD,0
15759.0,,0.0
18932,DATACALL,
1483,DATACALL,0
1483,DATACALL,0
15183.0,,
15183,DATAGOLD,
19209.0,,0.0
15609,DATAGOLD,
15609,DATAGOLD,0
5924,SOCIALMEDIAGOLD,0
13559,DATASILVER,0
19836,SOCIALMEDIA,0
10751.0,,0.0
10751.0,,0.0
18046.0,,0.0
18046,DATASILVER,0
4024,SOCIALMEDIA,0
15933,DATACALL,0
13887,DATASILVER,
13887,DATASILVER,0
13009,DATASILVER,0
4398,DATACALL,0
1472,SOCIALMEDIAGOLD,0
13890,DATACALL,0
13890,DATACALL,0
13733,SOCIALMEDIAGOLD,0
13733.0,,0.0
15758.0,,0.0
15758,DATACALL,0
10146,DATACALL,0
8668,DATACALL,0
10768,SOCIALMEDIAGOLD,0
10768.0,,0.0
17969,DATACALL,0
17969,DATACALL,
2523,DATASILVER,0
2289,SOCIALMEDIAGOLD,0
15349.0,,
15349,DATACALL,0
5986.0,,0.0
4898,DATACALL,0
4898,DATACALL,0
4736,SOCIALMEDIAGOLD,
4736,SOCIALMEDIAGOLD,0
19790,DATASILVER,0
19790,DATASILVER,
16506,DATACALL,0
16506,DATACALL,
19327,SOCIALMEDIA,
16544,DATACALL,0
19909,DATAGOLD,
10515.0,,0.0
12114,DATASILVER,0
13169.0,,0.0
4071,DATACALL,
2048,SOCIALMEDIAGOLD,0
2048,SOCIALMEDIAGOLD,0
6214,DATACALL,
10643,DATAGOLD,0
16348,DATAGOLD,0
16348.0,,0.0
19098,SOCIALMEDIA,
19098,SOCIALMEDIA,
19346,DATAGOLD,0
19346,DATAGOLD,0
13752,DATAGOLD,
14522.0,,0.0
14522.0,,0.0
8431.0,,
8741,SOCIALMEDIA,
8741.0,,0.0
4417,SOCIALMEDIA,0
1358.0,,0.0
1358.0,,0.0
9185,DATACALL,0
9185.0,,0.0
12274.0,,0.0
12274,SOCIALMEDIA,
8481,SOCIALMEDIA,0
8481,SOCIALMEDIA,
1011,SOCIALMEDIA,
9291,DATACALL,0
3175,SOCIALMEDIAGOLD,0
6873,SOCIALMEDIAGOLD,
6873.0,,0.0
8021,DATACALL,0
8021.0,,0.0
16123,DATASILVER,0
16123.0,,
19952.0,,
19952,SOCIALMEDIAGOLD,
7324.0,,0.0
14366,SOCIALMEDIAGOLD,0
4826.0,,0.0
4826.0,,0.0
10994,DATAGOLD,
10994,DATAGOLD,0
5739,DATAGOLD,0
5739.0,,
14317,SOCIALMEDIAGOLD,
8813.0,,
14895,DATACALL,0
14895,DATACALL,
15236,DATAGOLD,
15236,DATAGOLD,
18525,DATASILVER,
18525,DATASILVER,0
13843.0,,
13843,DATAGOLD,0
11705,DATACALL,0
14207.0,,0.0
19612,SOCIALMEDIAGOLD,0
11452,DATACALL,0
10331,DATASILVER,0
15392.0,,
15392.0,,
19164.0,,
15277,SOCIALMEDIA,0
14470,SOCIALMEDIAGOLD,0
3479,DATAGOLD,0
11459,DATAGOLD,0
11459,DATAGOLD,0
18254,SOCIALMEDIAGOLD,
18254.0,,0.0
13598.0,,
4017,SOCIALMEDIA,
4017,SOCIALMEDIA,
8366,DATASILVER,0
8366.0,,
16476.0,,0.0
10027.0,,0.0
10027,SOCIALMEDIAGOLD,0
1353,DATAGOLD,0
1353,DATAGOLD,0
13670,DATACALL,0
13670,DATACALL,0
5863,SOCIALMEDIAGOLD,0
5863.0,,
17359,SOCIALMEDIA,0
17359,SOCIALMEDIA,
15014,DATAGOLD,0
19463.0,,0.0
13014,SOCIALMEDIA,0
13014,SOCIALMEDIA,0
16808.0,,
16808,SOCIALMEDIA,0
12832,DATACALL,
7321.0,,0.0
12822,DATAGOLD,0
16265.0,,0.0
17999,DATASILVER,
17999,DATASILVER,0
8005,DATAGOLD,0
16045,DATAGOLD,0
9364,DATAGOLD,0
9364,DATAGOLD,0
15036,DATACALL,0
